GHGRP ID,Landfill ID,landfill_name,Landfill Alias,us_state,Physical Address,City,County,Zip Code,Latitude,Longitude,Military Landfill?,On Tribal Land?,Anaerobic Digester?,Composting?,Solar Project?,Wind Project?,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),waste_in_place,waste_in_place_year,annual_waste_acceptance,Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Gas Collection System Comments,Projected Direct Reductions (MMTCO2e/yr) - MW,Projected Avoided Reductions (MMTCO2e/yr) - MW,Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Potential End Users,End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
,1382,Hohenwald City LF,,TN,,Hohewald,Lewis,,,,No,No,No,No,No,No,Public,City of Hohenwild,,1972,1993,Closed,,,,,,"156,283",,"7,462",,Unknown,Not used,No,,No,,,,No,,,,,,,1458-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1383,Houston County LF,,TN,,Erin,Houston,37061,36.23142,-87.71927,No,No,No,No,No,No,Public,"Houston County, TN",,1973,1992,Closed,,,,,,"69,002",,"5,348",,Unknown,Not used,No,,No,,,,No,,,,,,,1459-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1384,Humboldt LF,,TN,,,Gibson,,,,No,No,No,No,No,No,Public,City of Humbold,,1981,1997,Closed,,,,,,"137,966",,"5,720",,Unknown,Not used,No,,No,,,,No,,,,,,,1460-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1385,Humphreys County LF,,TN,,Waverly,Humphreys,37185,36.108334,-87.841668,No,No,No,No,No,No,Public,"Humphreys County, TN",,1971,1997,Closed,,,,,,"351,072",,"12,870",,Unknown,Not used,No,,No,,,,No,,,,,,,1461-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1386,Huntingdon LF,,TN,,,Carroll,,,,No,No,No,No,No,No,Public,Town of Huntington,,1974,1994,Closed,,,,,,"464,424",,"7,948",,Unknown,Not used,No,,No,,,,No,,,,,,,1462-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003227,1388,Iris Glen Environmental Center,Johnson City Regional LF,TN,1705 E. Main Street,Johnson City,Washington,37601,36.3294,-82.3322,No,No,No,No,No,No,Public,"City of Johnson City, TN","Waste Management, Inc.",1994,2037,Open,68,,,,"11,414,089","7,017,893",2019,"197,626",2019,No,Occasionally but not every year,No,,Yes,1.707,2019,46.6,Yes,1,,,5/03-Flares are solar-powered.,,,1464-0,Operational,Project #1,2/1/07,,Direct,Boiler,,"PSA, carbon filter, & membrane filtration system, ~90% pipeline quality gas (~875 Btu/scf), ~4 mi pipeline, capacity of 100,000 lb/hr steam, 7.5 MW, & chilled water (offsets NG use in 4 industrial boilers or 3.5 MW engine/genset)",,,2.16,,"Veterans Affairs Medical Center, Mountain Home","Energy Systems Group, LLC",,Air Liquide Biogas,No,0.1891,0.0187
1003227,1388,Iris Glen Environmental Center,Johnson City Regional LF,TN,1705 E. Main Street,Johnson City,Washington,37601,36.3294,-82.3322,No,No,No,No,No,No,Public,"City of Johnson City, TN","Waste Management, Inc.",1994,2037,Open,68,,,,"11,414,089","7,017,893",2019,"197,626",2019,No,Occasionally but not every year,No,,Yes,1.707,2019,46.6,Yes,1,,,5/03-Flares are solar-powered.,,,201477-0,Operational,Project #2,11/2/11,,Electricity,Reciprocating Engine,,"hydrogen sulfide is removed from LFG that fuels a generator, electricity is sold to the TVA grid; CAT G3516 LE IC engine",,0.92,,,Tennessee Valley Authority (TVA),"Energy Systems Group, LLC",,"Caterpillar, Inc.",No,0.0000,0.0000
1007711,10580,Jackson-Madison County Landfill,,TN,550 Aaron Long Road,Jackson,Madison,38301,35.59,-88.876414,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1990,2094,Open,,62.8,,,"15,267,375","5,888,932",2019,"217,320",2019,No,Not used,No,3.11,Yes,1.398,2019,48.8,Yes,,1.398,2019,4/16-Installing GCCS in 2016.,0.1137,0.0132,180911-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1390,Jefferson County LF,Patterson Landfill,TN,650 Grove Road,Dandridge,Jefferson,37725,36.0587,-83.4089,No,No,No,No,No,No,Public,"Jefferson County, TN","Jefferson County, TN",1993,2032,Open,100,,20,,,"1,065,797",,"33,826",2002,Unknown,Not used,No,,No,,,,No,,,,11/07-Plan to install wells in 08 in closing section.,0.0374,0.0043,1466-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1391,Jere Kirk Disposal,West Tennessee Landfill,TN,,Dyersburg,Dyer,38059,36.065,-89.320001,No,No,No,No,No,No,Private,Landfill Owner of Jere Kirk Disposal,,1972,2016,Closed,,,,,,"755,275",,"35,750",,Unknown,Not used,No,,No,,,,No,,,,,,,1467-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1392,Jernigan LF,,TN,,,Obion,,,,No,No,No,No,No,No,Private,Commericial Waste Disposal System,,1982,1987,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,1468-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1393,Jim Gray LF,,TN,,,Obion,,,,No,No,No,No,No,No,Unknown,Jim Gray LF,,1973,1980,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,1469-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1394,Johnson City Regional LF,Bowser Ridge Landfill,TN,120 Lancaster Road,Jonesborough,Washington,37659,36.420824,-82.537421,No,No,No,No,No,No,Public,"City of Johnson City, TN",,1975,1994,Closed,70,,80,,,"1,500,000",,"116,413",,Unknown,Not used,No,,No,,,,No,,,,,,,1470-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1395,Johnson County LF,,TN,,,Johnson,,,,No,No,No,No,No,No,Public,Johnson County,Appalachian Native Plants Inc.,1972,1996,Closed,,39,,,,"152,241",,"8,580",,Unknown,Not used,No,,No,,,,No,,,,,,,1471-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1455,Lafayette City LF,,TN,,,Macon,,,,No,No,No,No,No,No,Public,"City of Lafayette, TN",,1973,1988,Closed,,,,,,"173,888",,"10,868",,Unknown,Not used,No,,No,,,,No,,,,,,,1531-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1010760,20715,Lakeway Sanitation & Recycling Class I,,TN,5155 Enka Highway,Lowland,Hamblen,37778,36.148473,-83.203596,No,No,No,No,No,No,Private,Waste Industries,,2006,2040,Open,,18.9,,,"3,307,500","1,616,190",2019,"182,100",2019,No,Not used,No,0.601,No,,,,No,,,,2014-Passive vents or flares.,0.0489,0.0057,200922-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,
,1396,Lauderdale County LF,,TN,3231 Curve Nankipoo Road,Ripley,Lauderdale,38063,35.8298,-89.494,No,No,No,No,No,No,Public,"Lauderdale County, TN",,1973,2022,Open,,,,,,"592,844",,"19,448",,Unknown,Not used,No,,No,,,,No,,,,,,,1472-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003549,1397,Lawrenceburg City/County Balefill,,TN,2126 Baler Drive,Lawrenceburg,Lawrence,38464,35.2697,-87.3239,No,No,No,No,No,No,Public,"Lawrence County, TN","City of Lawrenceburg, TN",1972,2000,Closed,,18,,,,"822,071",,"57,200",,Unknown,Not used,No,0.205,No,,,,No,,,,2012-Passive vents/flares only.,,,1473-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1398,Lewisburg City LF,,TN,,,Marshall,,35.6507,-88.3924,No,No,No,No,No,No,Public,City of Lewisberg,,1979,1990,Closed,,,,,,"79,966",,"6,664",,Unknown,Not used,No,,No,,,,No,,,,,,,1474-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1399,Lexington City LF,,TN,,Lexington,Henderson,38351,35.63549,-88.40428,No,No,No,No,No,No,Public,"City of Lexington, TN",,1972,1991,Closed,,,,,,"288,555",,"13,348",,Unknown,Not used,No,,No,,,,No,,,,,,,1475-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1389,Madison County Landfill,,TN,,Jackson,Madison,38257,,,No,No,No,No,No,No,Public,"City of Jackson, TN; Madison County, TN","City of Jackson, TN",1978,1992,Closed,35,,40,,,"1,700,000",,"117,000",,Unknown,Not used,No,,Yes,,,50,Yes,,,,"5/08-39 wells installed in 2004-5, now flaring.",,,1465-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1010561,1402,Marion County LF,,TN,700 Chasey Simpson Road,Jasper,Marion,37347,35.0369,-85.6227,No,No,No,No,No,No,Public,"Marion County, TN","Marion County, TN",1984,2020,Closed,,,,,"2,582,010","1,317,122",2019,"42,160",2019,No,Not used,No,,No,,,,No,,,,"11/07-No GCCS, just passive vents.",0.0463,0.0054,1478-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1403,Martin City LF,,TN,,,Weakley,,35.653056,-87.061112,No,No,No,No,No,No,Public,City of Martin,City of Martin,1972,1994,Closed,,,,,,"528,608",,"1,716",,Unknown,Not used,No,,No,,,,No,,,,,,,1479-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007440,1400,Matlock Bend Landfill,Loudon County SLF,TN,21712 Highway 72 N,Loudon,Loudon,37774,35.7467,-84.4119,No,No,No,No,No,No,Public,"Loudon County Solid Waste Disposal Commission (LCSWDC), TN","Santek Environmental, Inc.",1987,2025,Open,,53.3,,,"4,576,718","3,681,754",2019,"140,115",2019,No,Not used,No,1.31,No,,,,No,,,,2012-Passive vents/flares only.,0.1065,0.0123,1476-0,Candidate,,,,Unknown,Unknown,,,,,,,,"Santek Environmental, Inc.",,,No,,
,1404,Maury County LF,,TN,,Columbia,Maury,38401,,,No,No,No,No,No,No,Public,"Maury County, TN",,1973,1996,Closed,,,,,,"845,293",,"52,338",,Unknown,Not used,No,,No,,,,No,,,,,,,1480-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1405,McKenzie LF,,TN,,McKenzie,Carroll,,35.386112,-84.597223,No,No,No,No,No,No,Public,City of McKenze,,1972,1994,Closed,,,,,,"282,284",,"17,409",,Unknown,Not used,No,,No,,,,No,,,,,,,1481-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007988,1406,McMinn County LF,,TN,391 County Road 750,Athens,McMinn,37370,35.39,-84.58667,No,No,No,No,No,No,Public,"McMinn County, TN","McMinn County, TN",1971,2016,Closed,133,67,,,,"231,996",,"43,758",,Unknown,Not used,No,,No,,,,No,,,,,,,1482-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1407,McMinnville City LF,,TN,,,Warren,,,,No,No,No,No,No,No,Public,"City of McMinnville, TN",,1972,1991,Closed,,,,,,"311,397",,"5,686",,Unknown,Not used,No,,No,,,,No,,,,,,,1483-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1408,McNairy County LF,,TN,,Selmer,McNairy,38375,35.21259,-88.51745,No,No,No,No,No,No,Public,"McNairy County, TN",,1972,2004,Closed,,,,,,"700,637",,"54,912",,Unknown,Not used,No,,No,,,,No,,,,,,,1484-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003269,1411,Meadow Branch Landfill,Mine Road LF; Environmental Trust,TN,233 County Road 166 (Meadow Branch Road),Athens,McMinn,37303,35.4828,-84.681,No,No,No,No,No,No,Private,"Waste Connections, Inc.","Waste Connections, Inc.",1980,2032,Open,,64,,,"21,911,258","9,912,013",2019,"888,386",2019,No,Occasionally but not every year,No,,Yes,1.976,2019,55,Yes,,,,"4/10-GCCS & flare installed in 2005.; 6/10-Will expand GCCS soon.; 7/11-More than 70 wells.; 2012-28 wells, system capacity=4400 acfm.",,,1487-0,Operational,Project #1,9/28/11,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"9.5-mile, 4-inch steel pipeline delivers ~1,000 MMBtu/day initially; refrigeration, PSA, carbon filtration, membrane separation, Air Liquide-Medal Biogaz System clean LFG to pipeline quality standards; CNG fuel in CA",,,1.96,,Enbridge Inc.,Renewco LLC,PowerSecure Inc.,Air Liquide Biogas; PowerSecure Inc.,No,0.1716,0.0155
1002650,1415,Middle Point Landfill,,TN,750 East Jefferson Pike,Murfreesboro,Rutherford,37130,35.94083,-86.35837,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1988,2028,Open,207,172.4,150,,"41,276,585","29,928,464",2019,"963,086",2019,No,Not used,No,12.6,Yes,8.495,2019,43.7,Yes,2,8.495,2019,"6/05-Expanding wellfield in 2005, perhaps already completed.; 2012-135 wells, system capacity=7500 acfm.; 6/16-Upgraded GCCS, additional wells.; 11/20-Installing 40 more wells to address odor concerns.",,,1491-0,Shutdown,Project #1,5/1/02,3/1/05,Electricity,Reciprocating Engine,,(2) Deutz engines,2.7,,1.152,,Tennessee Valley Authority (TVA),EDL,,DEUTZ Power Systems GmbH & Co KG,No,,
1002650,1415,Middle Point Landfill,,TN,750 East Jefferson Pike,Murfreesboro,Rutherford,37130,35.94083,-86.35837,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1988,2028,Open,207,172.4,150,,"41,276,585","29,928,464",2019,"963,086",2019,No,Not used,No,12.6,Yes,8.495,2019,43.7,Yes,2,8.495,2019,"6/05-Expanding wellfield in 2005, perhaps already completed.; 2012-135 wells, system capacity=7500 acfm.; 6/16-Upgraded GCCS, additional wells.; 11/20-Installing 40 more wells to address odor concerns.",,,1491-1,Shutdown,"Project #1, De-Expansion #1",3/1/05,12/1/11,Electricity,Reciprocating Engine,,(1) Deutz engine,1.35,,0.576,,Tennessee Valley Authority (TVA),EDL,,DEUTZ Power Systems GmbH & Co KG,No,,
1002650,1415,Middle Point Landfill,,TN,750 East Jefferson Pike,Murfreesboro,Rutherford,37130,35.94083,-86.35837,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1988,2028,Open,207,172.4,150,,"41,276,585","29,928,464",2019,"963,086",2019,No,Not used,No,12.6,Yes,8.495,2019,43.7,Yes,2,8.495,2019,"6/05-Expanding wellfield in 2005, perhaps already completed.; 2012-135 wells, system capacity=7500 acfm.; 6/16-Upgraded GCCS, additional wells.; 11/20-Installing 40 more wells to address odor concerns.",0.6908,0.0801,180435-0,Candidate,Project #2,,,Direct,Direct Thermal,,,,,,,,,,,No,,
,1409,Milan Arsenal LF,,TN,,Success,Carroll,38358,35.895001,-88.719445,Yes,No,No,No,No,No,Public,United States Army,,1978,1997,Closed,,,,,,"9,387",,286,,Unknown,Not used,No,,No,,,,No,,,,,,,1485-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1410,Milan City LF,,TN,Gold Medal Road,Milan,Gibson,38358,35.929,-88.795,No,No,No,No,No,No,Public,"City of Milan, TN",,1972,,Open,,,,,,"198,457",,"6,006",,Unknown,Not used,No,,No,,,,No,,,,,,,1486-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1412,Monroe County LF,,TN,,,Monroe,,35.49442,-84.28617,No,No,No,No,No,No,Public,"Monroe County, TN","Monroe County, TN",1974,1997,Closed,,,,,,"200,000",,"18,001",,Unknown,Not used,No,,No,,,,No,,,,,,,1488-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1413,Morgan County LF,,TN,,,Morgan,,,,No,No,No,No,No,No,Public,"Morgan County, TN",,1982,1994,Closed,,,,,,"234,569",,"10,799",,Unknown,Not used,No,,No,,,,No,,,,,,,1489-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007447,1375,Morristown Balefill Landfill,Hamblen County LF; Morristown City LF; Hamblen County Morristown Solid Waste System,TN,3849 Sublett Road,Morristown,Hamblen,37813,36.1524,-83.2991,No,No,No,No,No,No,Public,"Hamblen County-Morristown Solid Waste System, TN","Hamblen County-Morristown Solid Waste System, TN",1976,2026,Open,72,35,,,,"2,100,000",2008,"84,711",2019,No,Not used,No,,No,,,40,No,,,,2/09-Six passive vents in old cell.; 11/10-Installing GCCS.,0.0738,0.0085,1451-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1414,Newbern Town LF,,TN,,Newbern,Dyer,,,,No,No,No,No,No,No,Public,Town of Newbern,,1972,1994,Closed,,,,,,"49,335",,"2,145",,Unknown,Not used,No,,No,,,,No,,,,,,,1490-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1006303,1327,North Shelby Landfill,,TN,7111 Old Millington Road,Millington,Shelby,38053,35.327,-89.945,No,No,No,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1988,2165,Open,640,175.1,80,,"77,723,610","15,145,099",2019,"350,934",2019,No,Not used,No,6.15,Yes,2.35,2019,56.5,Yes,2,,,"2012-120 wells, system capacity=5000 acfm.",,,1403-0,Operational,Project #1,9/30/14,,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Plant is anticipated to produce ~4 million diesel GGE of renewable natural gas fuel annually, steadily increasing to more than 5.7 million diesel GGE annually during the first 10 years of operations",,,2.53,,"Memphis Light, Gas and Water (MLGW)",Clean Energy Renewable Fuels (CERF),"Aria Energy, LLC; BP Energy Company",,No,0.2215,0.0200
,1453,"Northeast Tennessee Waste Management, Inc. LF",,TN,,Rogersville,Hawkins,,,,No,No,No,No,No,No,Public,"Landfill Owner of Northeast Tennessee Waste Management, Inc. LF",Town of Newbern,1980,1993,Closed,,,,,,"336,369",,"57,200",,Unknown,Not used,No,,No,,,,No,,,,,,,1529-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007062,1328,Northwest Tennessee Landfill,,TN,518 Beech Chapel Road,Union City,Obion,38261,36.4025,-89.152,No,No,No,No,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1995,2073,Open,,70.4,,,"17,090,795","7,179,575",2019,"202,757",2019,No,Not used,No,3.44,Yes,1.131,2019,49,Yes,,1.131,2019,"2012-44 wells, system capacity=2000 acfm, passive vents/flares too.",0.092,0.0107,1404-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1416,Overton County LF,,TN,,,Overton,,,,No,No,No,No,No,No,Public,Landfill Owner of Overton County LF,,1973,1996,Closed,,,,,,"180,219",,"8,580",,Unknown,Not used,No,,No,,,,No,,,,,,,1492-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1417,Paris-Henry County LF,,TN,,Paris,Henry,38344,36.318,-88.3565,No,No,No,No,No,No,Public,"City of Paris, TN",,1972,,Open,,,,,,"292,337",,"3,432",,Unknown,Not used,No,,No,,,,No,,,,,,,1493-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1418,Perry County LF,,TN,,,Perry,,,,No,No,No,No,No,No,Public,"Perry County, TN",,1973,1997,Closed,,,,,,"194,088",,"5,720",,Unknown,Not used,No,,No,,,,No,,,,,,,1494-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1419,Pickett County LF,,TN,3065 Gib Moles Road,Byrdstown,Pickett,38549,36.5625,-85.12,No,No,No,No,No,No,Public,"Pickett County, TN",,1976,2015,Closed,,,,,,"60,435",,"2,679",2010,Unknown,Not used,No,,No,,,,No,,,,,,,1495-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1003828,1420,Pulaski City LF,,TN,698 Maxwell Hill Road,Pulaski,Giles,38478,35.248019,-86.989236,No,No,No,No,No,No,Public,City of Pulaski,,1979,1994,Closed,,12,,,,"285,586",,"24,001",,Unknown,Not used,No,0.07,No,,,,No,,,,2012-Passive vents/flares only.,,,1496-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1421,Putnam County LF,,TN,,Cookeville,Putnam,38544,36.06941,-85.63116,No,No,No,No,No,No,Public,"Putnam County, TN","Putnam County, TN",1972,1996,Closed,45,,45,,,"1,256,907",,"61,204",,Unknown,Not used,No,,No,,,,No,,,,,,,1497-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1007859,1422,Quail Hollow LF,James Brinkley LF,TN,549 Powell Hollow Road,Tullahoma,Bedford,37388,35.392,-86.3054,No,No,No,No,No,No,Private,"Waste Management, Inc.","Waste Management, Inc.",1974,1998,Closed,71,70.5,,40,"3,190,364","2,936,424",,"43,785",1998,No,Not used,No,,Shutdown,0.74,1998,50,Shutdown,1,,,"9/10-49 wells over 65 acres, system installed in 1995, 1 enclosed flare.",,,1498-0,Shutdown,Project #1,1/1/96,1/1/10,Direct,Leachate Evaporation,,,,,0.135,,,RECO,,,No,,
,1423,Red Boiling Springs LF,,TN,,,Macon,,,,No,No,No,No,No,No,Public,"City of Red Boiling Springs, TN",,1977,1998,Closed,,,,,,"145,159",,"7,436",,Unknown,Not used,No,,No,,,,No,,,,,,,1499-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1424,Red Ridge LF,,TN,,,Monroe,,35.566667,-85.908334,No,No,No,No,No,No,Private,Tellico Area Disposal,,1971,,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,,1500-0,Unknown,,,,Unknown,Unknown,,,,,,,,,,,No,,
1002730,1425,Rhea County LF,,TN,207 Sanitary Drive,Dayton,Rhea,37321,35.56,-84.912,No,No,No,No,No,No,Public,"Rhea County, TN",,1977,2027,Open,,74.2,,,"7,422,532","5,608,497",2019,"235,330",2019,No,Not used,No,1.89,No,,,,No,,,,2012-Passive vents/flares only.,0.1537,0.0178,1501-0,Candidate,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1426,Roane County Solid Waste Authority,,TN,215 White Pine Road,Harriman,Roane,37748,35.858,-84.578,No,No,No,No,No,No,Public,"Roane County, TN","Roane County, TN",1972,1998,Closed,24,,140,,,"1,600,000",1998,"64,000",1998,Unknown,Not used,No,,Yes,,,50,No,,,,,,,1502-0,Low Potential,,,,Unknown,Unknown,,,,,,,,McGill & Associates,,,No,,
,1427,Robertson County LF,,TN,,Springfield,Robertson,37172,,,No,No,No,No,No,No,Public,Robertson County,,1972,1996,Closed,,,,,,"542,882",,"26,026",,Unknown,Not used,No,,No,,,,No,,,,,,,1503-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1428,Rutherford County LF,,TN,6000 Landfill Road,Murfreesboro,Rutherford,37130,35.9289,-86.3613,No,No,No,No,No,No,Public,"Rutherford County, TN",,1974,1993,Closed,,,,,,"886,600",,"26,813",,Unknown,Not used,No,,Yes,0.72,,50,Yes,,,,5/04-54 wells.,,,1504-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1429,Savannah City\Hardin County LF,,TN,,,Hardin,,36.438057,-84.532223,No,No,No,No,No,No,Public,"Hardin County, TN; Savannah City",,1972,1994,Closed,,,,,,"882,395",,"23,566",,Unknown,Not used,No,,No,,,,No,,,,,,,1505-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1430,Scott County LF,,TN,,Helenwood,Scott,37755,,,No,No,No,No,No,No,Public,Scott County,,1975,1997,Closed,,,,,,"650,000",,"28,600",,Unknown,Not used,No,,No,,,,No,,,,,,,1506-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1431,Sequatchie Bledsoe LF,,TN,,Dunlap,Bledsoe,37338,35.54434,-85.2601,No,No,No,No,No,No,Public,Bledsoe City; Sequatch,,1973,2005,Closed,,,,,,"338,738",,"14,300",,Unknown,Not used,No,,No,,,,No,,,,,,,1507-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1432,"Sevier Solid Waste, Incorporated",Ridge Road Class I LF,TN,1826 Ridge Road,Pigeon Forge,Sevier,37863,35.8192,-83.5538,No,No,No,Yes,No,No,Public,"Sevier Solid Waste Authority, TN","Sevier Solid Waste Authority, TN",1985,,Open,,,,,,"253,402",,"17,160",,Unknown,Not used,No,,No,,,,No,,,,,,,1508-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1433,Shelby County Millington LF,Walnut Grove Landfill,TN,6791 Walnut Grove Road,Memphis,Shelby,38120,35.1344,-89.8377,No,No,No,No,No,No,Public,"Shelby County, TN",,1968,1988,Closed,15,,25,,,"242,036",1988,"10,454",1988,Unknown,Not used,No,1,Yes,,,50,Yes,,,,,,,1509-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1434,Smith County LF,,TN,370 Kennedy Road,Carthage,Smith,37030,36.269692,-85.933982,No,No,No,No,No,No,Public,"Smith County, TN",,1988,2025,Open,,,,,,"132,992",,"25,454",,Unknown,Not used,No,,No,,,,No,,,,,,,1510-0,Future Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
,1435,South Fulton LF,,TN,,,Obion,,,,No,No,No,No,No,No,Public,City of South Fulton,,1975,1993,Closed,,,,,,"42,358",,"2,860",,Unknown,Not used,No,,No,,,,No,,,,,,,1511-0,Low Potential,,,,Unknown,Unknown,,,,,,,,,,,No,,
1002466,1330,South Shelby Landfill,Holmes Road Landfill,TN,5494 Malone Road,Memphis,Shelby,38118,34.99809,-89.9189,No,No,No,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1981,2051,Open,420,316.4,90,,"53,078,559","33,221,124",2019,"498,321",2019,No,Not used,No,11.7,Yes,5.185,2019,52.7,Yes,2,,,"2012-168 wells, system capacity=8000 acfm, passive vents/flares too.",,,1406-0,Shutdown,Project #1,8/1/04,8/17/20,Direct,Boiler,,"LFG is piped 5 miles to 3 boilers for steam generation at the Solae facility, a soy based food ingredients plant",,,6.048,,The Solae Company,"CPL Systems, Inc.; Memphis Light, Gas and Water (MLGW)",,,No,,
1002466,1330,South Shelby Landfill,Holmes Road Landfill,TN,5494 Malone Road,Memphis,Shelby,38118,34.99809,-89.9189,No,No,No,Yes,No,No,Private,"Republic Services, Inc.","Republic Services, Inc.",1981,2051,Open,420,316.4,90,,"53,078,559","33,221,124",2019,"498,321",2019,No,Not used,No,11.7,Yes,5.185,2019,52.7,Yes,2,,,"2012-168 wells, system capacity=8000 acfm, passive vents/flares too.",,,1406-1,Shutdown,"Project #1, Expansion #1",11/1/05,8/17/20,Direct,Boiler,,LFG is piped 5 miles to 3 boilers for steam generation at the Solae facility a soy based food ingredients plant,,,1.152,,The Solae Company,"CPL Systems, Inc.; Memphis Light, Gas and Water (MLGW)",,,No,,
